,q_Id,q_Title,q_body,q_ans_Id,ans_id,ans,q_Id_2
86,89,How do I disable the 'click' sound on the camera app?,"<p>When I take a picture it makes a 'click' sound. As this is default behavior, I would like to turn it off. Is there a setting to do so; or if I find+delete the sound file, will there be repercussions?</p>

<p>**Please note I am looking for a basically permanent solution rather than one that I would need to set/unset with each use of the app. I like the idea of a root solution, or an app solution; but for the sake of non-root memory-hog slow-camera-app-starting people who can't afford to run another background service, let's make a...</p>

<blockquote>
  <p>Clarification: let's clarify that this is to do with the Motorola Droid (per the tag, sorry). I'm glad it works for other phone models, however to the best of my knowledge it is not a stock option (if I am wrong please point the way) from 2.0.1, 2.1, or 2.2 on the Motorola Droid. That is to say, unless you are referring to the overall volume controls, there is no volume control/mute for the camera application. (Settings options for camera are: zoom|flash|white balance|store location|focus/exposure settings). </p>
</blockquote>

<p><strong>I'd like to really tie this question's answer off with a bow: aside from the root option and app option, is there an option to turn off sound in the camera/system settings? [Temporarily muting the phone is a poor option.]</strong></p>
",98,51,"Yeah, I thought I had heard something like that, but for telephone voice recorder apps.",89
87,89,How do I disable the 'click' sound on the camera app?,"<p>When I take a picture it makes a 'click' sound. As this is default behavior, I would like to turn it off. Is there a setting to do so; or if I find+delete the sound file, will there be repercussions?</p>

<p>**Please note I am looking for a basically permanent solution rather than one that I would need to set/unset with each use of the app. I like the idea of a root solution, or an app solution; but for the sake of non-root memory-hog slow-camera-app-starting people who can't afford to run another background service, let's make a...</p>

<blockquote>
  <p>Clarification: let's clarify that this is to do with the Motorola Droid (per the tag, sorry). I'm glad it works for other phone models, however to the best of my knowledge it is not a stock option (if I am wrong please point the way) from 2.0.1, 2.1, or 2.2 on the Motorola Droid. That is to say, unless you are referring to the overall volume controls, there is no volume control/mute for the camera application. (Settings options for camera are: zoom|flash|white balance|store location|focus/exposure settings). </p>
</blockquote>

<p><strong>I'd like to really tie this question's answer off with a bow: aside from the root option and app option, is there an option to turn off sound in the camera/system settings? [Temporarily muting the phone is a poor option.]</strong></p>
",98,921,@bryan & @wmitsuda : so what would be more effective on mem/speed (the droid is terrible at opening the camera app) - an app or deleting a sound or replacing the sound?,89
88,90,,"<p>This is now built into Android in Ice Cream Sandwich. You can view usage per application, set limits and restrict background data.</p>

<p>Some more information: <a href=""http://androidadvices.com/set-mobile-data-limit-usage-ice-cream-sandwich-devices/"" rel=""nofollow"">http://androidadvices.com/set-mobile-data-limit-usage-ice-cream-sandwich-devices/</a></p>

<p><a href=""http://www.jaqpot.net/netcounter/"" rel=""nofollow"">NetCounter</a> monitors mobile and wifi traffic.</p>
",,7015,Note that netcounter appears to be somewhat inaccurate,90
89,90,,"<p>This is now built into Android in Ice Cream Sandwich. You can view usage per application, set limits and restrict background data.</p>

<p>Some more information: <a href=""http://androidadvices.com/set-mobile-data-limit-usage-ice-cream-sandwich-devices/"" rel=""nofollow"">http://androidadvices.com/set-mobile-data-limit-usage-ice-cream-sandwich-devices/</a></p>

<p><a href=""http://www.jaqpot.net/netcounter/"" rel=""nofollow"">NetCounter</a> monitors mobile and wifi traffic.</p>
",,25677,"@AshtonBRSC: I think you should have added another answer, rather than radically changing this one.",90
90,91,,"<p>You need to have the Android SDK installed (or at least a tool that's called adb).
Further you need to allow ""Non Market installs"" on your device.</p>

<p>After this is done you change to the folder that contains the file with a console.
Then connect your phone (via USB) and run <code>adb install appname.apk</code></p>
",,60,See other answers' comments. Already have non-market installs enabled since I had swype installed :),91
91,98,,"<p>You'll need root to delete the sound file, but this should be it:</p>

<pre><code>Delete /system/media/audio/ui/camera_click.ogg 
</code></pre>

<p>Repercussions?  It won't play the sound anymore? :)</p>

<p>Alternatively, you could download another camera app that does not produce a camera sound.</p>
",,34,"As some history for why you just can't turn it off, digital cameras (and camera phones in particular) were starting to be used by peeping toms precisely because they didn't make any sound when taking pictures.",98
92,98,,"<p>You'll need root to delete the sound file, but this should be it:</p>

<pre><code>Delete /system/media/audio/ui/camera_click.ogg 
</code></pre>

<p>Repercussions?  It won't play the sound anymore? :)</p>

<p>Alternatively, you could download another camera app that does not produce a camera sound.</p>
",,49,"I am rooted, so thanks for the path. There's no internal setting to mute or change it? Maybe i will have to replace camera_click.ogg with light sabers or something",98
93,98,,"<p>You'll need root to delete the sound file, but this should be it:</p>

<pre><code>Delete /system/media/audio/ui/camera_click.ogg 
</code></pre>

<p>Repercussions?  It won't play the sound anymore? :)</p>

<p>Alternatively, you could download another camera app that does not produce a camera sound.</p>
",,2033,Works perfectly for me! You might also delete the VideoRecord.ogg file to disable the annoying sound when you start/stop recording a video.,98
94,98,,"<p>You'll need root to delete the sound file, but this should be it:</p>

<pre><code>Delete /system/media/audio/ui/camera_click.ogg 
</code></pre>

<p>Repercussions?  It won't play the sound anymore? :)</p>

<p>Alternatively, you could download another camera app that does not produce a camera sound.</p>
",,17689,"Rename /system/media/audio/ui/camera_click.ogg  to /system/media/audio/ui/camera_click_1.ogg or something,when you feel like getting the sound back,revert to the orignal name.",98
95,98,,"<p>You'll need root to delete the sound file, but this should be it:</p>

<pre><code>Delete /system/media/audio/ui/camera_click.ogg 
</code></pre>

<p>Repercussions?  It won't play the sound anymore? :)</p>

<p>Alternatively, you could download another camera app that does not produce a camera sound.</p>
",,157143,you could also `chmod 000` this file instead of deleting it,98
96,105,,"<p>Check out Settings Profile - <a href=""http://www.probeez.com/"" rel=""nofollow"">http://www.probeez.com/</a>. I bought both and I prefer Settings Profile (it's also cheaper @ $3.95). There is also a free version that only allows one active rule at a time. </p>

<p>Setting up the profiles in SP is more intuitive (to me). The notification bar displays the active profile(s) and that interface allows you to easily change to a new profile. SP contains a few settings for free that Locale doesn't (i.e. Airplane mode, Dock mode). There are plugins for Locale ($1.99) that can handle this - not sure if there are any free plugins.</p>

<p>I'd recommend trying out the free version to see how setting up profiles work, in general.</p>
",,10016,I've used this on my old HTC Eris and my (now) Droid X and it rocks.,105
97,107,,"<p>If you add an empty file called .nomedia to a directory the media scanner will ignore it.</p>
",,775,"Careful with doing this in music folders, it won't just hide the album art from the scanner, but also the music.",107
98,120,,"<p>Sorry, but this simply isn't possible.  You have to have administrator access to your phone to control the processor's speed.</p>
",,48,Shucks.  Looks like I may be rooting my phone in the not too distant future.,120
99,122,,"<p>When you're in the camera, just use the normal volume to turn sound all the way down.  This worked for me on stock Nexus One running Froyo.</p>
",,1989,so you turn the sound all the way down just prior to taking a picture? Don't you find that if youre trying to take a picture that this method is less than ideal as it adds [time to zero volume] seconds to the moment you try to capture? Paint me impatient but I personally can barely handle the lag in bringing up the camera app.,122
